estimate	std.error	statistic	p.value	term	cell_type	conf.low	conf.high	converged	entity	q.value	sig
22.2180869194585	6620.87446793652	0.00335576320424983	0.997322493374919	groupMYXGNT	Pericytes	-12954.6958702361	12999.132044075	TRUE	MYXGNT	0.99999627110899	FALSE
19.8796082387242	6620.87453292011	0.00300256531669335	0.997604303090702	groupPA	Pericytes	-12957.0344762847	12996.7936927621	TRUE	PA	0.99999627110899	FALSE
22.4253665648315	6620.87446477331	0.00338707019505455	0.997297514152275	groupRGNT	Pericytes	-12954.4885843909	12999.3393175205	TRUE	RGNT	0.99999627110899	FALSE
21.1925166762937	6275.76047680474	0.00337688424448661	0.997305641318491	groupCN	T_Cells	-12279.298017861	12321.6830512136	TRUE	CN	0.99999627110899	FALSE
21.3302322027536	6275.76043681474	0.00339882830415684	0.997288132592558	groupDNET	T_Cells	-12279.1602239541	12321.8206883596	TRUE	DNET	0.99999627110899	FALSE
21.6716002652664	6275.76044249481	0.00345322299406497	0.997244732164007	groupEVNCYT	T_Cells	-12278.8188670246	12322.1620675551	TRUE	EVNCYT	0.99999627110899	FALSE
22.2963991502425	6275.76043289708	0.00355278047794279	0.997165297272116	groupGG	T_Cells	-12278.194049328	12322.7868476285	TRUE	GG	0.99999627110899	FALSE
22.0695887414855	6275.76043434744	0.00351663977176341	0.997194133203451	groupGTAKA	T_Cells	-12278.4208625795	12322.5600400625	TRUE	GTAKA	0.99999627110899	FALSE
21.742188101273	6275.76047161951	0.00346447067245419	0.997235757868758	groupLIPN	T_Cells	-12278.748336273	12322.2327124755	TRUE	LIPN	0.99999627110899	FALSE
21.146032534288	6275.76044640043	0.00336947732707304	0.997311551149917	groupMYXGNT	T_Cells	-12279.3444424106	12321.6365074791	TRUE	MYXGNT	0.99999627110899	FALSE
20.8189387885724	6275.76045549685	0.00331735714519464	0.997353136805907	groupPA	T_Cells	-12279.6715539852	12321.3094315624	TRUE	PA	0.99999627110899	FALSE
21.1052259693948	6275.76044583498	0.00336297507713215	0.997316739165361	groupRGNT	T_Cells	-12279.3852478672	12321.595699806	TRUE	RGNT	0.99999627110899	FALSE
23.9121204200282	5990.56009775168	0.0039916335083597	0.996815145708753	groupCN	Unknown_Neurons	-11717.5856711733	11765.4099120133	TRUE	CN	0.99999627110899	FALSE
20.280355570301	5990.56002980568	0.00338538558488643	0.997298858269012	groupDNET	Unknown_Neurons	-11721.2173028488	11761.7780139894	TRUE	DNET	0.99999627110899	FALSE
21.4378264996557	5990.56002207541	0.00357860140298347	0.99714469528565	groupEVNCYT	Unknown_Neurons	-11720.0598167681	11762.9354697675	TRUE	EVNCYT	0.99999627110899	FALSE
20.4021226556619	5990.56003328927	0.00340571207738313	0.99728264016797	groupGG	Unknown_Neurons	-11721.0955425913	11761.8997879026	TRUE	GG	0.99999627110899	FALSE
19.895144775946	5990.56005260608	0.00332108260350232	0.997350164336615	groupGTAKA	Unknown_Neurons	-11721.602558332	11761.3928478839	TRUE	GTAKA	0.99999627110899	FALSE
23.5685087068914	5990.56007192677	0.00393427466278808	0.996860911086679	groupLIPN	Unknown_Neurons	-11717.9292322696	11765.0662496834	TRUE	LIPN	0.99999627110899	FALSE
20.7243671837002	5990.56005292379	0.00345950411991703	0.9972397205806	groupMYXGNT	Unknown_Neurons	-11720.7733365469	11762.2220709143	TRUE	MYXGNT	0.99999627110899	FALSE
20.5503100727631	5990.56003867338	0.00343044889627949	0.997262903157386	groupPA	Unknown_Neurons	-11720.9473657271	11762.0479858726	TRUE	PA	0.99999627110899	FALSE
20.1856307716005	5990.56005034664	0.00336957322887239	0.997311474631786	groupRGNT	Unknown_Neurons	-11721.3120679078	11761.683329451	TRUE	RGNT	0.99999627110899	FALSE
1.50626863028657	1.18928745607034	1.26653032670807	0.205323278973881	groupCN	VLMC	-0.824734783611289	3.83727204418443	TRUE	CN	0.940380139797403	FALSE
0.438744965120571	0.488664596135446	0.897844797004613	0.369268298324523	groupDNET	VLMC	-0.519037643304903	1.39652757354604	TRUE	DNET	0.99999627110899	FALSE
1.29528409237004	0.53417764663002	2.42481897275491	0.0153160219093726	groupEVNCYT	VLMC	0.248295904975204	2.34227227976488	TRUE	EVNCYT	0.130589239437809	FALSE
1.31769943630287	0.438477324467655	3.00517122043347	0.00265431384666946	groupGG	VLMC	0.458283880346263	2.17711499225947	TRUE	GG	0.0286665895440301	TRUE
0.644494419953275	0.570157566627156	1.13037949099907	0.258316352223883	groupGTAKA	VLMC	-0.473014410635952	1.7620032505425	TRUE	GTAKA	0.99999627110899	FALSE
-1.03375930128535	1.16809543091401	-0.884995586770218	0.376159011609838	groupLIPN	VLMC	-3.32322634587681	1.2557077433061	TRUE	LIPN	0.99999627110899	FALSE
-0.794866594955726	0.835600539875891	-0.951251892529635	0.341476521625011	groupMYXGNT	VLMC	-2.43264365311247	0.84291046320102	TRUE	MYXGNT	0.99999627110899	FALSE
-1.07722893702903	0.870223735551799	-1.23787583930467	0.215762102188229	groupPA	VLMC	-2.78286745871055	0.628409584652496	TRUE	PA	0.940380139797403	FALSE
-2.41243666921008	0.917075683723634	-2.63057532985149	0.00852404763363336	groupRGNT	VLMC	-4.2099050093084	-0.614968329111759	TRUE	RGNT	0.0767164287027002	TRUE
22.7387995986981	5449.6109716911	0.0041725546496472	0.996670792726311	groupCN	cDC	-10658.4987049159	10703.9763041133	TRUE	CN	0.99999627110899	FALSE
21.2622027052045	5449.61095119875	0.00390160011340397	0.996886981405069	groupDNET	cDC	-10659.9752616443	10702.4996670548	TRUE	DNET	0.99999627110899	FALSE
23.2513743271218	5449.610942266	0.00426661179549335	0.996595746649931	groupEVNCYT	cDC	-10657.9860725142	10704.4888211685	TRUE	EVNCYT	0.99999627110899	FALSE
22.7401649371949	5449.610944336	0.00417280520930208	0.996670592810371	groupGG	cDC	-10658.4972859614	10703.9776158358	TRUE	GG	0.99999627110899	FALSE
21.8361264200239	5449.61095335544	0.00400691473334971	0.996802953152768	groupGTAKA	cDC	-10659.4013421566	10703.0735949967	TRUE	GTAKA	0.99999627110899	FALSE
